,machineID,volt,rotate,pressure,vibration
35742,7,157,359,107,43
35743,8,181,435,84,39
35744,1,175,408,101,32
35745,2,176,436,105,39
35746,3,152,301,96,48
35747,4,170,408,100,36
35748,5,157,449,100,30
35749,6,159,562,107,37
35750,7,148,386,104,34
35751,8,142,522,98,44
35752,1,150,470,100,45
35753,2,179,454,114,38
35754,3,183,508,92,46
35755,4,172,485,88,40
35756,5,151,480,90,42
35757,6,197,577,97,38
35758,7,149,403,96,43
35759,8,184,422,90,43
35760,1,163,484,110,39
35761,2,193,399,89,39
35762,3,163,383,102,40
35763,4,183,424,101,35
35764,5,154,322,100,37
35765,6,162,427,116,46
35766,7,148,261,100,41
35767,8,159,442,114,35
35768,1,151,431,98,34
35769,2,170,456,92,51
35770,3,183,456,113,35
35771,4,170,341,105,36
35772,5,182,513,103,33
35773,6,160,475,80,40
35774,7,167,352,91,43
35775,8,143,379,100,30
35776,1,157,392,84,33
35777,2,141,471,101,35
35778,3,158,445,91,37
35779,4,169,444,104,44
35780,5,189,454,101,47
35781,6,189,520,89,39
35782,7,151,314,89,44
35783,8,164,431,105,42
35784,1,159,466,111,37
35785,2,186,521,88,41
35786,3,161,425,104,40
35787,4,166,424,110,40
35788,5,167,473,111,36
35789,6,168,419,95,48
35790,7,149,419,108,40
35791,8,165,534,96,39
35792,1,202,328,107,40
35793,2,185,430,89,34
35794,3,179,397,102,52
35795,4,156,376,97,39
35796,5,168,434,122,44
35797,6,168,451,93,49
35798,7,164,458,109,35
35799,8,168,436,102,29
35800,1,152,396,102,42
35801,2,169,427,112,32
35802,3,174,400,102,36
35803,4,165,411,72,41
35804,5,174,480,109,40
35805,6,181,476,98,43
35806,7,139,444,95,37
35807,8,168,513,120,41
35808,1,166,414,86,36
35809,2,168,443,98,47
35810,3,169,419,103,49
35811,4,159,446,106,42
35812,5,191,437,105,38
35813,6,152,414,93,48
35814,7,163,265,84,33
35815,8,159,447,108,38
35816,1,164,481,110,33
35817,2,152,422,121,41
35818,3,155,386,97,39
35819,4,182,429,131,37
35820,5,170,440,113,36
35821,6,161,443,85,33
35822,7,137,448,107,35
35823,8,181,433,93,31
35824,1,170,415,79,33
35825,2,176,403,117,40
35826,3,170,432,103,42
35827,4,179,518,114,36
35828,5,143,478,90,41
35829,6,169,416,103,41
35830,7,177,342,68,45
35831,8,169,519,111,38
35832,1,144,400,91,39
35833,2,166,479,92,37
35834,3,190,394,101,46
35835,4,169,423,117,29
35836,5,160,490,67,38
35837,6,155,480,94,42
35838,7,167,481,88,40
35839,8,164,458,79,40
35840,1,161,489,103,39
35841,2,192,426,105,41
35842,3,156,504,93,41
35843,4,162,398,106,36
35844,5,185,454,109,33
35845,6,157,450,86,39
35846,7,166,443,103,33
35847,8,167,466,106,33
35848,1,152,487,111,28
35849,2,186,426,90,37
35850,3,193,387,89,40
35851,4,187,486,108,43
35852,5,184,432,95,37
35853,6,159,497,86,43
35854,7,160,380,98,42
35855,8,158,489,106,47
35856,1,186,553,107,42
35857,2,147,506,109,41
35858,3,185,410,92,29
35859,4,162,441,104,41
35860,5,177,422,89,41
35861,6,174,553,107,42
35862,7,177,364,107,40
35863,8,181,501,91,38
35864,1,172,389,105,34
35865,2,204,490,103,33
35866,3,170,500,86,38
35867,4,176,429,118,33
35868,5,161,469,110,33
35869,6,166,438,107,40
35870,7,164,359,94,40
35871,8,156,450,97,44
35872,1,187,491,89,39
35873,2,173,517,111,51
35874,3,154,485,108,42
35875,4,171,403,106,41
35876,5,201,482,100,36
35877,6,167,476,118,37
35878,7,175,396,76,34
35879,8,159,331,81,34
35880,1,180,453,102,34
35881,2,187,580,88,48
35882,3,158,394,88,44
35883,4,179,427,77,47
35884,5,157,449,100,40
35885,6,153,541,88,36
35886,7,178,355,102,40
35887,8,173,453,114,38
35888,1,192,464,92,36
35889,2,178,439,89,32
35890,3,188,394,105,38
35891,4,159,437,98,41
35892,5,146,462,104,37
35893,6,153,587,98,32
35894,7,152,352,115,29
35895,8,192,498,101,38
35896,1,160,465,101,41
35897,2,116,378,101,43
35898,3,188,563,91,38
35899,4,189,518,100,43
35900,5,155,459,96,42
35901,6,176,372,114,36
35902,7,192,441,93,36
35903,8,148,519,90,48
35904,1,152,504,116,39
35905,2,165,463,88,38
35906,3,168,441,107,40
35907,4,154,454,103,45
35908,5,157,423,108,45
35909,6,175,516,101,38
35910,7,181,368,90,40
35911,8,166,523,103,29
35912,1,163,501,115,39
35913,2,175,435,77,37
35914,3,162,542,100,35
35915,4,153,472,89,36
35916,5,171,474,101,32
35917,6,183,405,86,42
35918,7,169,440,79,45
35919,8,190,383,107,36
35920,1,172,512,111,42
35921,2,162,473,93,37
35922,3,188,426,106,38
35923,4,173,433,85,42
35924,5,167,444,101,36
35925,6,181,412,91,39
35926,7,168,341,109,36
35927,8,206,369,98,52
35928,1,155,459,105,33
35929,2,178,466,101,37
35930,3,170,455,87,37
35931,4,168,449,85,37
35932,5,166,454,108,30
35933,6,192,496,107,38
35934,7,178,379,99,40
35935,8,168,491,108,46
35936,1,177,576,98,44
35937,2,177,478,110,43
35938,3,176,506,99,41
35939,4,167,461,111,40
35940,5,168,579,97,43
35941,6,169,462,99,37
35942,7,177,416,104,44
35943,8,160,462,99,37
35944,1,159,479,100,37
35945,2,179,475,100,39
35946,3,203,468,90,44
35947,4,160,456,80,39
35948,5,187,432,114,46
35949,6,149,483,109,42
35950,7,176,343,101,39
35951,8,163,418,108,38
35952,1,175,359,102,34
35953,2,164,406,123,38
35954,3,155,412,111,39
35955,4,142,413,119,40
35956,5,165,495,107,34
35957,6,157,427,82,32
35958,7,165,335,112,41
35959,8,168,502,107,40
35960,1,163,433,95,49
35961,2,162,463,106,36
35962,3,187,505,103,38
35963,4,173,470,108,44
35964,5,202,430,108,38
35965,6,142,485,105,30
35966,7,191,316,78,41
35967,8,177,540,93,32
35968,1,187,507,86,44
35969,2,174,488,103,33
35970,3,148,435,103,39
35971,4,196,463,107,39
35972,5,143,416,119,31
35973,6,169,482,103,33
35974,7,187,363,110,36
35975,8,160,452,132,47
35976,1,157,486,102,41
35977,2,165,497,101,38
35978,3,156,491,98,37
35979,4,159,513,108,44
35980,5,187,383,82,32
35981,6,161,409,96,41
35982,7,170,423,109,40
35983,8,163,406,94,32
35984,1,167,482,104,49
35985,2,159,373,95,42
35986,3,164,449,105,34
35987,4,191,458,98,39
35988,5,177,333,104,43
35989,6,165,506,85,42
35990,7,202,342,111,40
35991,8,163,469,104,34
35992,1,160,344,111,34
35993,2,174,330,102,39
35994,3,164,408,102,42
35995,4,135,528,79,42
35996,5,177,478,95,35
35997,6,169,471,82,37
35998,7,179,245,89,40
35999,8,193,426,105,33
36000,1,173,467,121,33
36001,2,174,447,101,33
36002,3,184,587,106,37
36003,4,159,536,113,39
36004,5,170,362,103,39
36005,6,144,473,102,31
36006,7,175,366,115,49
36007,8,179,480,102,39
36008,1,182,493,119,56
36009,2,153,506,110,34
36010,3,166,465,107,46
36011,4,155,454,95,43
36012,5,171,412,91,44
36013,6,196,375,107,39
36014,7,171,503,97,36
36015,8,163,378,102,30
36016,1,178,481,86,60
36017,2,149,524,105,46
36018,3,156,491,119,36
36019,4,156,447,95,38
36020,5,177,471,112,36
36021,6,190,423,112,42
36022,7,171,396,92,32
36023,8,146,458,96,43
36024,1,160,436,96,54
36025,2,180,383,113,41
36026,3,180,466,103,33
36027,4,170,521,105,42
36028,5,155,505,89,37
36029,6,167,491,113,33
36030,7,200,425,106,36
36031,8,166,472,96,44
36032,1,183,390,99,58
36033,2,167,484,108,31
36034,3,160,417,101,47
36035,4,149,438,97,35
36036,5,160,520,108,38
36037,6,156,407,98,45
36038,7,152,367,82,45
36039,8,186,396,90,41
36040,1,176,498,89,49
36041,2,151,478,101,43
36042,3,151,492,97,37
36043,4,172,427,107,45
36044,5,172,421,97,40
36045,6,181,404,103,31
36046,7,207,280,101,41
36047,8,175,407,94,42
36048,1,171,456,98,53
36049,2,154,421,101,43
36050,3,148,497,86,41
36051,4,170,490,96,42
36052,5,205,521,114,40
36053,6,142,409,102,39
36054,7,172,387,96,45
36055,8,192,454,101,39
36056,1,158,426,103,47
36057,2,156,434,101,41
36058,3,181,449,94,41
36059,4,193,436,87,45
36060,5,169,481,113,36
36061,6,195,431,92,40
36062,7,180,427,93,37
36063,8,156,403,106,38
36064,1,181,465,113,51
36065,2,148,415,95,29
36066,3,155,444,90,34
36067,4,185,416,121,48
36068,5,177,485,95,39
36069,6,161,408,99,44
36070,7,158,363,79,35
36071,8,176,454,77,34
36072,1,147,459,113,48
36073,2,169,397,97,46
36074,3,183,435,89,45
36075,4,167,472,97,44
36076,5,156,388,89,37
36077,6,141,416,111,33
36078,7,190,405,89,34
36079,8,199,350,93,36
36080,1,140,509,85,53
36081,2,196,452,83,42
36082,3,186,394,85,42
36083,4,178,409,105,46
36084,5,161,460,87,36
36085,6,177,338,106,45
36086,7,176,378,102,46
36087,8,186,447,106,41
36088,1,163,383,110,42
36089,2,153,409,110,36
36090,3,141,435,107,42
36091,4,205,415,99,45
36092,5,175,498,97,35
36093,6,184,443,84,40
36094,7,179,387,122,37
36095,8,203,465,95,39
36096,1,149,481,96,49
36097,2,189,431,87,52
36098,3,195,430,94,45
36099,4,161,343,109,44
36100,5,166,400,104,36
36101,6,173,379,91,34
36102,7,161,350,99,45
36103,8,160,390,102,39
36104,1,174,505,116,46
36105,2,173,411,107,33
36106,3,169,425,111,46
36107,4,178,330,108,46
36108,5,153,448,94,35
36109,6,163,401,109,53
36110,7,175,422,97,38
36111,8,173,398,86,42
36112,1,194,406,106,56
36113,2,175,381,105,37
36114,3,154,347,88,28
36115,4,171,401,99,32
36116,5,206,449,118,42
36117,6,156,418,120,44
36118,7,168,382,102,27
36119,8,171,436,112,44
36120,1,162,398,95,54
36121,2,185,479,99,38
36122,3,187,525,97,49
36123,4,171,336,100,42
36124,5,138,528,105,40
36125,6,186,452,98,40
36126,7,148,452,81,30
36127,8,130,439,95,38
36128,1,166,409,107,49
36129,2,153,482,120,46
36130,3,192,521,120,35
36131,4,172,319,100,34
36132,5,161,450,120,44
36133,6,198,465,109,41
36134,7,159,562,82,27
36135,8,176,460,74,35
36136,1,181,468,131,52
36137,2,161,547,91,44
36138,3,158,525,108,37
36139,4,162,409,97,42
36140,5,184,444,108,40
36141,6,199,532,115,46
36142,7,159,457,102,37
36143,8,191,502,106,41
36144,1,145,404,91,53
36145,2,210,494,102,32
36146,3,142,473,86,35
36147,4,163,394,82,47
36148,5,152,505,105,36
36149,6,135,473,106,37
36150,7,188,459,119,31
36151,8,168,507,98,35
36152,1,147,420,101,50
36153,2,151,385,84,41
36154,3,181,460,91,46
36155,4,171,434,95,43
36156,5,175,392,100,47
36157,6,182,437,105,46
36158,7,195,498,112,38
36159,8,197,471,103,35
36160,1,197,403,113,38
36161,2,153,427,113,45
36162,3,149,432,87,37
36163,4,155,359,101,43
36164,5,189,509,94,39
36165,6,171,421,103,36
36166,7,188,462,92,33
36167,8,170,555,97,38
36168,1,162,434,93,49
36169,2,166,533,108,41
36170,3,140,439,87,34
36171,4,149,362,80,39
36172,5,149,457,101,43
36173,6,156,465,104,45
36174,7,173,458,93,44
36175,8,164,499,85,25
36176,1,166,527,100,45
36177,2,175,422,96,47
36178,3,181,432,93,36
36179,4,159,360,77,40
36180,5,194,405,99,44
36181,6,204,396,105,35
36182,7,174,519,95,33
36183,8,182,374,88,41
36184,1,189,485,90,43
36185,2,174,435,100,39
36186,3,164,363,104,40
36187,4,196,410,106,51
36188,5,164,388,103,41
36189,6,157,429,99,41
36190,7,171,412,82,38
36191,8,168,416,89,40
36192,1,181,437,91,48
36193,2,173,521,102,46
36194,3,154,517,95,40
36195,4,173,292,105,43
36196,5,160,449,91,42
36197,6,144,390,94,43
36198,7,175,479,100,37
36199,8,199,535,91,40
36200,1,142,414,92,44
36201,2,170,392,98,40
36202,3,160,446,102,39
36203,4,182,395,89,40
36204,5,179,526,85,40
36205,6,166,400,113,29
36206,7,160,461,120,31
36207,8,187,375,100,46
36208,1,187,418,93,54
36209,2,171,470,108,37
36210,3,172,447,82,34
36211,4,146,435,98,40
36212,5,187,432,92,33
36213,6,165,427,84,29
36214,7,177,462,116,34
36215,8,158,508,106,44
36216,1,162,393,99,43
36217,2,169,480,86,31
36218,3,181,422,103,37
36219,4,185,449,107,40
36220,5,172,469,101,35
36221,6,177,479,91,42
36222,7,164,475,110,37
36223,8,179,463,114,44
36224,1,158,412,104,50
36225,2,151,465,89,43
36226,3,153,490,92,40
36227,4,157,399,97,47
36228,5,165,490,88,25
36229,6,147,362,108,40
36230,7,143,449,102,36
36231,8,159,479,91,34
36232,1,144,527,103,53
36233,2,198,395,96,42
36234,3,157,492,111,33
36235,4,162,380,101,49
36236,5,183,470,116,36
36237,6,178,455,106,38
36238,7,177,420,104,36
36239,8,158,428,98,39
36240,1,140,419,89,45
36241,2,142,432,109,43
36242,3,178,414,100,47
36243,4,183,424,95,34
36244,5,163,425,99,45
36245,6,167,441,96,34
36246,7,162,385,109,48
36247,8,173,395,110,48
36248,1,171,413,93,50
36249,2,171,460,102,38
36250,3,170,407,92,35
36251,4,168,280,113,43
36252,5,167,472,98,48
36253,6,180,367,93,42
36254,7,159,432,85,41
36255,8,158,497,97,42
36256,1,182,474,90,39
36257,2,157,460,114,38
36258,3,185,492,99,38
36259,4,149,349,102,46
36260,5,189,457,102,44
36261,6,180,440,84,41
36262,7,146,459,103,45
36263,8,162,446,79,35
36264,1,144,460,96,53
36265,2,210,473,81,50
36266,3,219,486,113,34
36267,4,188,369,99,40
36268,5,176,490,107,44
36269,6,174,523,96,29
36270,7,174,437,102,48
36271,8,183,525,106,49
36272,1,146,502,107,60
36273,2,161,467,95,40
36274,3,177,489,100,44
36275,4,163,295,101,46
36276,5,131,375,89,35
36277,6,170,523,78,45
36278,7,185,472,86,37
36279,8,152,419,109,44
36280,1,182,449,87,43
36281,2,204,366,95,49
36282,3,155,470,108,39
36283,4,168,367,106,46
36284,5,178,456,98,38
36285,6,184,351,108,34
36286,7,209,436,102,32
36287,8,178,508,101,36
36288,1,174,455,100,50
36289,2,144,479,95,47
36290,3,148,444,96,42
36291,4,177,451,106,40
36292,5,180,465,90,39
36293,6,166,477,105,46
36294,7,157,460,92,44
36295,8,161,516,99,38
36296,1,177,498,99,52
36297,2,189,543,115,45
36298,3,168,445,110,53
36299,4,159,443,86,42
36300,5,185,399,93,47
36301,6,203,412,88,47
36302,7,178,458,112,37
36303,8,154,437,108,41
36304,1,157,489,102,51
36305,2,163,528,90,39
36306,3,167,448,87,42
36307,4,173,324,94,40
36308,5,174,423,117,29
36309,6,170,388,93,39
36310,7,190,456,99,35
36311,8,181,441,120,37
36312,1,163,424,103,57
36313,2,180,487,102,44
36314,3,150,318,116,41
36315,4,174,364,108,29
36316,5,164,365,88,37
36317,6,151,437,115,41
36318,7,197,468,103,35
36319,8,178,414,100,34
36320,1,149,501,101,46
36321,2,182,449,95,51
36322,3,181,462,120,38
36323,4,175,437,95,39
36324,5,165,450,96,41
36325,6,166,393,86,44
36326,7,182,529,113,36
36327,8,176,410,92,26
36328,1,177,433,103,56
36329,2,173,414,101,42
36330,3,198,356,92,44
36331,4,190,372,119,34
36332,5,177,456,99,39
36333,6,175,416,94,37
36334,7,147,455,105,37
36335,8,166,522,94,46
36336,1,163,357,117,48
36337,2,155,470,104,36
36338,3,147,514,88,36
36339,4,183,441,95,41
36340,5,167,384,108,35
36341,6,195,452,91,38
36342,7,172,488,94,45
36343,8,170,471,113,42
36344,1,157,401,114,50
36345,2,177,444,95,41
36346,3,162,496,104,40
36347,4,167,354,113,38
36348,5,206,507,101,29
36349,6,177,479,92,44
36350,7,186,492,91,43
36351,8,147,297,94,41
36352,1,180,412,106,54
36353,2,173,504,102,34
36354,3,188,436,109,40
36355,4,153,254,102,42
36356,5,161,386,100,33
36357,6,180,373,87,34
36358,7,158,452,112,41
36359,8,183,406,85,40
36360,1,161,493,111,51
36361,2,161,338,94,28
36362,3,166,410,94,36
36363,4,186,358,113,56
36364,5,144,422,97,38
36365,6,172,398,101,36
36366,7,173,387,107,43
36367,8,164,437,116,46
36368,1,182,407,110,46
36369,2,168,336,94,40
36370,3,168,375,94,37
36371,4,187,351,95,30
36372,5,165,469,93,39
36373,6,196,430,101,40
36374,7,171,457,100,43
36375,8,189,422,94,37
36376,1,164,475,110,51
36377,2,192,465,96,49
36378,3,177,404,89,32
36379,4,163,313,109,40
36380,5,200,443,98,45
36381,6,159,503,85,40
36382,7,183,490,101,39
36383,8,156,396,104,43
36384,1,172,463,91,49
36385,2,180,453,96,31
36386,3,183,461,91,39
36387,4,172,340,93,48
36388,5,156,459,80,35
36389,6,184,536,105,34
36390,7,182,387,103,49
36391,8,203,468,107,43
36392,1,174,430,105,53
36393,2,153,518,109,37
36394,3,156,464,115,39
36395,4,148,388,96,44
36396,5,153,381,91,48
36397,6,186,443,109,33
36398,7,195,446,121,41
36399,8,153,430,99,38
36400,1,180,452,105,40
36401,2,180,507,95,43
36402,3,160,452,108,48
36403,4,178,182,103,30
36404,5,182,471,103,41
36405,6,175,427,78,35
36406,7,156,448,89,36
36407,8,187,417,99,42
36408,1,164,438,96,36
36409,2,172,441,83,41
36410,3,165,474,99,33
36411,4,177,188,104,44
36412,5,180,414,108,35
36413,6,154,388,112,36
36414,7,178,440,104,31
36415,8,140,492,91,38
36416,1,185,477,91,44
36417,2,179,477,93,47
36418,3,176,376,91,32
36419,4,160,321,75,31
36420,5,174,410,98,43
36421,6,187,456,95,29
36422,7,194,403,90,39
36423,8,160,430,102,45
36424,1,178,455,93,40
36425,2,175,397,106,43
36426,3,166,402,99,36
36427,4,176,262,98,35
36428,5,176,450,104,32
36429,6,133,480,98,50
36430,7,182,386,96,41
36431,8,139,453,104,40
36432,1,199,448,104,37
36433,2,157,625,93,51
36434,3,160,527,106,43
36435,4,184,277,97,37
36436,5,172,373,108,40
36437,6,165,378,87,43
36438,7,185,347,91,33
36439,8,162,474,86,36
36440,1,151,418,106,35
36441,2,162,411,98,37
36442,3,171,381,107,48
36443,4,189,256,97,30
36444,5,155,419,106,37
36445,6,202,448,115,36
36446,7,165,481,93,44
36447,8,207,463,101,45
36448,1,163,492,103,46
36449,2,198,428,101,43
36450,3,164,473,127,40
36451,4,160,191,93,36
36452,5,154,484,97,47
36453,6,177,497,102,39
36454,7,199,519,91,46
36455,8,187,494,106,40
36456,1,176,410,103,42
36457,2,164,469,116,43
36458,3,183,504,83,42
36459,4,164,265,95,35
36460,5,171,498,100,49
36461,6,163,405,112,41
36462,7,165,502,96,44
36463,8,179,446,105,41
36464,1,166,403,94,38
36465,2,174,471,116,39
36466,3,160,385,118,39
36467,4,161,359,106,42
36468,5,176,524,116,44
36469,6,172,363,85,45
36470,7,176,389,113,30
36471,8,137,461,101,35
36472,1,185,405,81,40
36473,2,169,348,91,34
36474,3,151,464,111,42
36475,4,188,359,101,27
36476,5,150,572,112,44
36477,6,200,415,93,40
36478,7,187,450,81,42
36479,8,162,415,93,44
36480,1,163,422,117,37
36481,2,179,452,87,32
36482,3,150,416,125,35
36483,4,170,467,101,43
36484,5,177,369,114,44
36485,6,171,509,108,41
36486,7,192,317,94,33
36487,8,169,432,101,34
36488,1,164,546,98,47
36489,2,160,411,91,41
36490,3,183,439,110,41
36491,4,148,400,93,41
36492,5,161,431,102,36
36493,6,203,482,105,38
36494,7,173,336,99,39
36495,8,173,440,107,43
36496,1,166,461,80,30
36497,2,195,350,95,28
36498,3,159,538,108,42
36499,4,176,269,94,44
36500,5,164,386,98,41
36501,6,165,369,95,40
36502,7,178,356,102,38
36503,8,158,558,92,41
36504,1,168,331,109,40
36505,2,135,478,110,32
36506,3,167,427,104,38
36507,4,184,285,113,33
36508,5,164,534,97,35
36509,6,187,453,104,35
36510,7,166,504,108,44
36511,8,148,424,113,40
36512,1,171,467,120,45
36513,2,182,505,100,39
36514,3,166,412,91,35
36515,4,167,270,94,42
36516,5,190,446,96,44
36517,6,188,363,103,45
36518,7,176,413,119,28
36519,8,188,453,94,48
36520,1,150,457,99,39
36521,2,154,486,102,51
36522,3,192,348,101,44
36523,4,198,373,101,44
36524,5,180,412,89,36
36525,6,180,568,100,38
36526,7,181,449,112,44
36527,8,166,441,89,44
36528,1,163,381,97,44
36529,2,181,437,98,43
36530,3,178,428,114,38
36531,4,181,374,99,37
36532,5,151,410,89,52
36533,6,156,382,93,41
36534,7,178,492,91,42
36535,8,182,422,104,42
36536,1,185,454,91,46
36537,2,192,518,92,41
36538,3,163,468,111,34
36539,4,151,299,109,41
36540,5,164,465,116,37
36541,6,161,434,92,34
36542,7,173,437,112,40
36543,8,177,479,105,34
36544,1,194,411,121,40
36545,2,181,453,110,33
36546,3,172,366,100,43
36547,4,175,338,91,42
36548,5,179,410,79,43
36549,6,184,526,97,50
36550,7,150,498,100,36
36551,8,166,430,101,39
36552,1,174,438,79,39
36553,2,160,504,99,38
36554,3,167,386,95,53
36555,4,166,332,103,32
36556,5,202,397,105,39
36557,6,167,409,110,48
36558,7,163,369,113,38
36559,8,158,476,99,35
36560,1,146,439,76,49
36561,2,192,470,97,38
36562,3,183,450,88,35
36563,4,191,392,114,34
36564,5,170,478,90,45
36565,6,159,481,116,39
36566,7,200,364,100,40
36567,8,167,441,113,39
36568,1,191,497,98,40
36569,2,185,410,88,46
36570,3,202,390,99,31
36571,4,180,438,91,37
36572,5,164,433,96,36
36573,6,180,475,98,34
36574,7,179,376,88,45
36575,8,168,453,90,42
36576,1,187,448,101,32
36577,2,168,397,114,42
36578,3,184,436,87,36
36579,4,160,354,110,38
36580,5,170,394,98,42
36581,6,176,377,99,42
36582,7,168,472,109,38
36583,8,139,476,104,33
36584,1,169,453,111,39
36585,2,178,529,97,39
36586,3,171,398,103,45
36587,4,159,402,94,38
36588,5,149,400,97,40
36589,6,152,456,98,45
36590,7,160,417,92,37
36591,8,168,419,93,53
36592,1,175,516,84,46
36593,2,192,474,80,48
36594,3,195,458,89,37
36595,4,166,420,109,41
36596,5,178,432,95,48
36597,6,163,548,84,36
36598,7,178,500,90,32
36599,8,215,463,103,46
36600,1,186,425,93,42
36601,2,160,480,98,35
36602,3,175,482,93,42
36603,4,148,441,63,44
36604,5,190,514,96,40
36605,6,152,534,103,29
36606,7,201,308,105,37
36607,8,175,434,104,29
36608,1,182,510,107,38
36609,2,184,442,93,33
36610,3,170,445,105,49
36611,4,169,389,94,43
36612,5,180,424,93,43
36613,6,165,455,96,38
36614,7,175,358,93,33
36615,8,172,400,95,43
36616,1,187,420,107,46
36617,2,175,530,97,30
36618,3,150,466,90,38
36619,4,182,365,102,42
36620,5,195,420,112,38
36621,6,165,481,102,35
36622,7,162,429,94,48
36623,8,174,436,95,45
36624,1,149,500,101,29
36625,2,165,495,100,43
36626,3,172,506,99,36
36627,4,171,332,90,38
36628,5,171,520,103,38
36629,6,157,387,108,37
36630,7,150,459,105,40
36631,8,181,489,90,35
36632,1,149,517,116,41
36633,2,155,447,109,44
36634,3,141,454,104,34
36635,4,144,410,96,41
36636,5,180,511,95,45
36637,6,187,445,103,45
36638,7,165,411,108,40
36639,8,161,423,105,31
36640,1,165,419,92,49
36641,2,166,402,110,34
36642,3,175,541,98,37
36643,4,186,425,93,48
36644,5,174,457,98,38
36645,6,184,354,102,38
36646,7,149,366,91,43
36647,8,167,390,102,40
36648,1,156,477,92,40
36649,2,152,527,124,33
36650,3,176,385,101,31
36651,4,177,421,97,40
36652,5,170,458,114,45
36653,6,216,465,109,35
36654,7,170,514,112,34
36655,8,174,405,85,36
36656,1,183,375,86,43
36657,2,183,391,90,43
36658,3,199,500,94,46
36659,4,177,320,102,38
36660,5,178,401,91,42
36661,6,173,546,107,41
36662,7,170,411,106,38
36663,8,173,481,107,35
36664,1,180,438,107,34
36665,2,168,541,84,45
36666,3,185,379,118,49
36667,4,178,443,120,37
36668,5,165,499,101,41
36669,6,171,400,107,40
36670,7,167,526,86,40
36671,8,181,478,98,39
36672,1,169,517,89,45
36673,2,207,463,120,36
36674,3,193,408,93,40
36675,4,188,291,113,31
36676,5,170,427,87,37
36677,6,202,487,96,38
36678,7,166,493,112,42
36679,8,169,404,106,44
36680,1,158,501,71,37
36681,2,149,506,93,44
36682,3,146,496,93,37
36683,4,155,385,88,36
36684,5,161,519,102,45
36685,6,176,445,98,31
36686,7,165,477,113,43
36687,8,145,449,88,39
36688,1,144,387,89,38
36689,2,179,446,98,39
36690,3,155,480,92,38
36691,4,172,277,93,35
36692,5,174,490,90,36
36693,6,163,455,107,32
36694,7,173,326,106,44
36695,8,200,467,109,41
36696,1,160,491,100,35
36697,2,153,494,85,38
36698,3,165,441,97,36
36699,4,160,464,96,38
36700,5,185,433,117,36
36701,6,166,454,103,33
36702,7,164,487,104,40
36703,8,127,511,101,41
36704,1,147,541,88,52
36705,2,152,452,105,50
36706,3,155,421,108,43
36707,4,179,323,89,37
36708,5,192,448,107,42
36709,6,170,493,114,41
36710,7,183,405,86,35
36711,8,174,538,84,36
36712,1,159,499,95,29
36713,2,174,447,108,41
36714,3,151,415,109,40
36715,4,173,297,88,43
36716,5,187,482,78,33
36717,6,156,410,94,42
36718,7,157,426,115,33
36719,8,166,504,85,39
36720,1,165,430,95,36
36721,2,176,474,95,41
36722,3,148,456,91,38
36723,4,170,431,89,42
36724,5,160,443,88,42
36725,6,178,450,106,41
36726,7,165,431,98,39
36727,8,173,433,124,39
36728,1,169,456,120,37
36729,2,169,482,89,34
36730,3,161,460,94,45
36731,4,186,356,102,45
36732,5,173,565,106,34
36733,6,166,428,96,45
36734,7,178,463,80,43
36735,8,162,441,84,36
36736,1,177,475,131,49
36737,2,172,411,105,35
36738,3,181,441,86,34
36739,4,177,309,105,46
36740,5,156,418,99,45
36741,6,158,421,96,48
36742,7,190,455,75,37
36743,8,165,559,96,45
36744,1,188,507,123,41
36745,2,179,419,103,39
36746,3,161,465,111,40
36747,4,150,365,95,42
36748,5,158,434,105,34
36749,6,165,504,97,34
36750,7,137,360,97,42
36751,8,183,513,103,37
36752,1,174,485,125,51
36753,2,165,393,101,46
36754,3,195,503,89,35
36755,4,167,385,95,38
36756,5,184,454,107,41
36757,6,178,457,88,38
36758,7,170,415,102,35
36759,8,154,455,109,43
36760,1,138,545,131,31
36761,2,152,455,110,36
36762,3,181,557,98,51
36763,4,148,377,109,39
36764,5,177,464,93,35
36765,6,177,431,93,40
36766,7,170,550,109,44
36767,8,148,475,99,31
36768,1,157,389,110,44
36769,2,159,422,109,37
36770,3,175,492,90,40
36771,4,178,369,105,37
36772,5,159,392,97,38
36773,6,198,406,111,37
36774,7,159,533,101,52
36775,8,160,389,89,34
36776,1,182,546,129,42
36777,2,136,425,87,42
36778,3,164,429,105,38
36779,4,149,398,89,41
36780,5,177,477,106,45
36781,6,144,465,88,36
36782,7,165,427,106,36
36783,8,174,476,80,30
36784,1,167,421,123,29
36785,2,151,427,89,46
36786,3,182,419,87,34
36787,4,183,469,115,45
36788,5,162,510,83,34
36789,6,144,403,91,34
36790,7,160,428,84,44
36791,8,156,474,102,38
36792,1,162,435,126,30
36793,2,166,443,96,38
36794,3,148,385,87,40
36795,4,157,475,98,31
36796,5,150,447,91,28
36797,6,161,329,108,39
36798,7,153,453,107,39
36799,8,154,370,94,28
36800,1,184,478,129,31
36801,2,180,458,102,40
36802,3,144,467,98,35
36803,4,164,405,103,42
36804,5,164,406,92,41
36805,6,163,505,94,39
36806,7,144,515,113,45
36807,8,158,443,105,41
36808,1,168,447,113,41
36809,2,169,454,103,38
36810,3,178,346,72,44
36811,4,164,372,97,36
36812,5,187,371,106,38
36813,6,202,395,98,40
36814,7,160,518,100,43
36815,8,185,506,98,50
36816,1,184,481,114,35
