datetime,machineID,volt,rotate,pressure,vibration
2015-08-16 18:00:00,7,177,381,98,37
2015-08-16 18:00:00,8,165,426,100,34
2015-08-16 19:00:00,1,144,464,102,46
2015-08-16 19:00:00,2,158,382,92,39
2015-08-16 19:00:00,3,151,531,115,42
2015-08-16 19:00:00,4,190,556,106,44
2015-08-16 19:00:00,5,153,418,118,41
2015-08-16 19:00:00,6,149,433,89,43
2015-08-16 19:00:00,7,178,477,101,37
2015-08-16 19:00:00,8,178,316,92,41
2015-08-16 20:00:00,1,186,450,85,36
2015-08-16 20:00:00,2,173,407,102,42
2015-08-16 20:00:00,3,150,505,107,48
2015-08-16 20:00:00,4,186,457,90,40
2015-08-16 20:00:00,5,161,562,94,35
2015-08-16 20:00:00,6,149,476,110,36
2015-08-16 20:00:00,7,162,368,105,40
2015-08-16 20:00:00,8,194,205,90,38
2015-08-16 21:00:00,1,197,456,107,41
2015-08-16 21:00:00,2,149,475,111,37
2015-08-16 21:00:00,3,170,440,92,49
2015-08-16 21:00:00,4,181,425,104,35
2015-08-16 21:00:00,5,179,488,97,35
2015-08-16 21:00:00,6,185,423,93,30
2015-08-16 21:00:00,7,161,385,97,36
2015-08-16 21:00:00,8,177,275,107,30
2015-08-16 22:00:00,1,156,481,98,45
2015-08-16 22:00:00,2,150,447,88,39
2015-08-16 22:00:00,3,151,469,96,51
2015-08-16 22:00:00,4,166,444,106,41
2015-08-16 22:00:00,5,201,420,88,39
2015-08-16 22:00:00,6,159,451,93,43
2015-08-16 22:00:00,7,204,418,100,42
2015-08-16 22:00:00,8,160,200,88,42
2015-08-16 23:00:00,1,175,474,105,43
2015-08-16 23:00:00,2,176,586,108,42
2015-08-16 23:00:00,3,169,435,115,51
2015-08-16 23:00:00,4,153,381,101,38
2015-08-16 23:00:00,5,160,474,90,38
2015-08-16 23:00:00,6,184,496,112,26
2015-08-16 23:00:00,7,164,461,91,34
2015-08-16 23:00:00,8,170,310,80,42
2015-08-17 00:00:00,1,146,424,91,42
2015-08-17 00:00:00,2,181,472,91,45
2015-08-17 00:00:00,3,160,516,126,51
2015-08-17 00:00:00,4,172,485,92,41
2015-08-17 00:00:00,5,172,508,93,42
2015-08-17 00:00:00,6,175,399,98,48
2015-08-17 00:00:00,7,192,469,123,42
2015-08-17 00:00:00,8,163,290,94,36
2015-08-17 01:00:00,1,154,388,92,36
2015-08-17 01:00:00,2,150,491,98,45
2015-08-17 01:00:00,3,173,423,114,42
2015-08-17 01:00:00,4,158,474,109,40
2015-08-17 01:00:00,5,161,392,100,46
2015-08-17 01:00:00,6,164,431,95,40
2015-08-17 01:00:00,7,155,474,102,39
2015-08-17 01:00:00,8,179,324,91,35
2015-08-17 02:00:00,1,156,465,93,39
2015-08-17 02:00:00,2,167,410,103,44
2015-08-17 02:00:00,3,153,426,113,48
2015-08-17 02:00:00,4,168,503,89,53
2015-08-17 02:00:00,5,172,421,101,35
2015-08-17 02:00:00,6,168,480,104,34
2015-08-17 02:00:00,7,158,464,97,47
2015-08-17 02:00:00,8,188,253,113,40
2015-08-17 03:00:00,1,159,509,106,38
2015-08-17 03:00:00,2,150,494,80,47
2015-08-17 03:00:00,3,177,419,107,51
2015-08-17 03:00:00,4,161,488,106,46
2015-08-17 03:00:00,5,159,429,107,45
2015-08-17 03:00:00,6,180,471,88,36
2015-08-17 03:00:00,7,171,329,92,38
2015-08-17 03:00:00,8,168,306,82,47
2015-08-17 04:00:00,1,169,362,101,44
2015-08-17 04:00:00,2,163,432,92,40
2015-08-17 04:00:00,3,161,436,113,50
2015-08-17 04:00:00,4,167,507,120,37
2015-08-17 04:00:00,5,175,454,105,39
2015-08-17 04:00:00,6,196,497,100,29
2015-08-17 04:00:00,7,168,396,105,48
2015-08-17 04:00:00,8,155,294,67,40
2015-08-17 05:00:00,1,181,515,129,45
2015-08-17 05:00:00,2,178,423,84,43
2015-08-17 05:00:00,3,186,440,101,56
2015-08-17 05:00:00,4,153,541,90,33
2015-08-17 05:00:00,5,185,421,92,43
2015-08-17 05:00:00,6,150,437,99,39
2015-08-17 05:00:00,7,166,419,96,34
2015-08-17 05:00:00,8,173,227,107,42
2015-08-17 06:00:00,1,161,374,95,42
2015-08-17 06:00:00,2,170,442,77,40
2015-08-17 06:00:00,3,149,596,121,43
2015-08-17 06:00:00,4,181,411,106,43
2015-08-17 06:00:00,5,182,397,91,42
2015-08-17 06:00:00,6,199,450,87,44
2015-08-17 06:00:00,7,185,462,98,32
2015-08-17 06:00:00,8,162,340,99,28
2015-08-17 07:00:00,1,180,414,87,30
2015-08-17 07:00:00,2,173,476,91,44
2015-08-17 07:00:00,3,177,380,116,49
2015-08-17 07:00:00,4,166,458,110,43
2015-08-17 07:00:00,5,169,429,93,38
2015-08-17 07:00:00,6,150,392,102,39
2015-08-17 07:00:00,7,162,439,94,35
2015-08-17 07:00:00,8,183,305,95,36
2015-08-17 08:00:00,1,164,372,109,37
2015-08-17 08:00:00,2,182,497,81,34
2015-08-17 08:00:00,3,179,576,93,48
2015-08-17 08:00:00,4,165,478,87,34
2015-08-17 08:00:00,5,195,355,88,36
2015-08-17 08:00:00,6,129,522,97,39
2015-08-17 08:00:00,7,188,404,112,40
2015-08-17 08:00:00,8,156,270,112,29
2015-08-17 09:00:00,1,159,482,117,36
2015-08-17 09:00:00,2,172,532,104,38
2015-08-17 09:00:00,3,172,362,100,61
2015-08-17 09:00:00,4,180,484,99,43
2015-08-17 09:00:00,5,168,366,104,45
2015-08-17 09:00:00,6,199,480,116,32
2015-08-17 09:00:00,7,170,417,101,49
2015-08-17 09:00:00,8,156,336,103,36
2015-08-17 10:00:00,1,167,421,123,43
2015-08-17 10:00:00,2,180,346,108,39
2015-08-17 10:00:00,3,157,513,93,33
2015-08-17 10:00:00,4,216,514,86,38
2015-08-17 10:00:00,5,173,490,104,36
2015-08-17 10:00:00,6,159,459,91,43
2015-08-17 10:00:00,7,166,441,98,38
2015-08-17 10:00:00,8,154,323,94,42
2015-08-17 11:00:00,1,162,486,93,40
2015-08-17 11:00:00,2,161,486,97,36
2015-08-17 11:00:00,3,178,449,105,36
2015-08-17 11:00:00,4,193,543,108,36
2015-08-17 11:00:00,5,208,472,95,49
2015-08-17 11:00:00,6,164,432,98,36
2015-08-17 11:00:00,7,153,372,93,41
2015-08-17 11:00:00,8,175,202,96,40
2015-08-17 12:00:00,1,156,450,95,36
2015-08-17 12:00:00,2,183,441,115,44
2015-08-17 12:00:00,3,158,483,105,39
2015-08-17 12:00:00,4,182,450,94,42
2015-08-17 12:00:00,5,160,505,112,40
2015-08-17 12:00:00,6,160,513,97,30
2015-08-17 12:00:00,7,171,521,87,35
2015-08-17 12:00:00,8,174,205,110,43
2015-08-17 13:00:00,1,157,418,111,41
2015-08-17 13:00:00,2,151,471,97,44
2015-08-17 13:00:00,3,170,487,107,35
2015-08-17 13:00:00,4,167,480,106,34
2015-08-17 13:00:00,5,157,434,98,46
2015-08-17 13:00:00,6,203,459,95,42
2015-08-17 13:00:00,7,183,479,101,50
2015-08-17 13:00:00,8,166,271,96,35
2015-08-17 14:00:00,1,156,497,103,51
2015-08-17 14:00:00,2,178,462,96,43
2015-08-17 14:00:00,3,163,478,85,41
2015-08-17 14:00:00,4,176,479,92,42
2015-08-17 14:00:00,5,201,414,99,34
2015-08-17 14:00:00,6,157,480,102,37
2015-08-17 14:00:00,7,155,404,117,49
2015-08-17 14:00:00,8,174,386,92,37
2015-08-17 15:00:00,1,150,440,77,47
2015-08-17 15:00:00,2,186,387,85,36
2015-08-17 15:00:00,3,161,410,104,40
2015-08-17 15:00:00,4,158,389,112,46
2015-08-17 15:00:00,5,182,550,111,46
2015-08-17 15:00:00,6,180,427,102,43
2015-08-17 15:00:00,7,200,486,118,38
2015-08-17 15:00:00,8,154,371,79,34
2015-08-17 16:00:00,1,169,431,94,49
2015-08-17 16:00:00,2,168,434,93,31
2015-08-17 16:00:00,3,185,365,98,42
2015-08-17 16:00:00,4,172,384,122,34
2015-08-17 16:00:00,5,189,584,94,36
2015-08-17 16:00:00,6,194,491,89,40
2015-08-17 16:00:00,7,167,449,93,47
2015-08-17 16:00:00,8,142,398,94,30
2015-08-17 17:00:00,1,190,476,98,34
2015-08-17 17:00:00,2,171,454,100,43
2015-08-17 17:00:00,3,161,474,94,36
2015-08-17 17:00:00,4,151,385,118,37
2015-08-17 17:00:00,5,163,413,101,37
2015-08-17 17:00:00,6,168,526,98,30
2015-08-17 17:00:00,7,172,371,98,42
2015-08-17 17:00:00,8,137,430,92,32
2015-08-17 18:00:00,1,156,452,88,32
2015-08-17 18:00:00,2,158,493,96,36
2015-08-17 18:00:00,3,178,430,110,48
2015-08-17 18:00:00,4,193,553,82,39
2015-08-17 18:00:00,5,165,500,93,37
2015-08-17 18:00:00,6,173,410,88,40
2015-08-17 18:00:00,7,143,485,95,38
2015-08-17 18:00:00,8,180,321,93,45
2015-08-17 19:00:00,1,167,438,104,33
2015-08-17 19:00:00,2,187,525,107,38
2015-08-17 19:00:00,3,161,557,91,47
2015-08-17 19:00:00,4,183,392,98,43
2015-08-17 19:00:00,5,155,389,98,33
2015-08-17 19:00:00,6,176,470,130,44
2015-08-17 19:00:00,7,144,420,80,34
2015-08-17 19:00:00,8,156,243,107,34
2015-08-17 20:00:00,1,194,496,97,41
2015-08-17 20:00:00,2,153,452,121,40
2015-08-17 20:00:00,3,162,501,92,40
2015-08-17 20:00:00,4,150,505,96,47
2015-08-17 20:00:00,5,182,413,96,43
2015-08-17 20:00:00,6,142,506,108,34
2015-08-17 20:00:00,7,151,329,83,39
2015-08-17 20:00:00,8,156,440,82,43
2015-08-17 21:00:00,1,165,393,109,39
2015-08-17 21:00:00,2,155,413,87,38
2015-08-17 21:00:00,3,177,462,104,40
2015-08-17 21:00:00,4,152,401,107,37
2015-08-17 21:00:00,5,177,460,114,26
2015-08-17 21:00:00,6,177,402,95,43
2015-08-17 21:00:00,7,199,462,105,33
2015-08-17 21:00:00,8,160,473,87,42
2015-08-17 22:00:00,1,183,439,88,37
2015-08-17 22:00:00,2,160,428,91,33
2015-08-17 22:00:00,3,170,369,93,45
2015-08-17 22:00:00,4,176,486,87,43
2015-08-17 22:00:00,5,183,473,104,41
2015-08-17 22:00:00,6,174,427,98,46
2015-08-17 22:00:00,7,158,490,106,49
2015-08-17 22:00:00,8,172,501,101,41
2015-08-17 23:00:00,1,181,451,116,47
2015-08-17 23:00:00,2,139,467,84,39
2015-08-17 23:00:00,3,155,475,112,41
2015-08-17 23:00:00,4,173,475,115,38
2015-08-17 23:00:00,5,163,506,103,43
2015-08-17 23:00:00,6,170,427,89,38
2015-08-17 23:00:00,7,173,401,111,42
2015-08-17 23:00:00,8,159,410,115,38
2015-08-18 00:00:00,1,141,539,126,43
2015-08-18 00:00:00,2,141,453,105,38
2015-08-18 00:00:00,3,156,403,99,34
2015-08-18 00:00:00,4,154,421,87,44
2015-08-18 00:00:00,5,150,505,111,48
2015-08-18 00:00:00,6,169,507,114,37
2015-08-18 00:00:00,7,159,398,100,37
2015-08-18 00:00:00,8,191,492,91,41
2015-08-18 01:00:00,1,160,507,106,37
2015-08-18 01:00:00,2,171,455,105,43
2015-08-18 01:00:00,3,193,420,103,40
2015-08-18 01:00:00,4,140,442,79,36
2015-08-18 01:00:00,5,158,393,96,35
2015-08-18 01:00:00,6,154,459,95,35
2015-08-18 01:00:00,7,186,531,103,37
2015-08-18 01:00:00,8,161,455,120,36
2015-08-18 02:00:00,1,159,444,125,41
2015-08-18 02:00:00,2,166,461,111,35
2015-08-18 02:00:00,3,149,396,97,35
2015-08-18 02:00:00,4,153,446,98,28
2015-08-18 02:00:00,5,197,440,92,42
2015-08-18 02:00:00,6,146,468,110,41
2015-08-18 02:00:00,7,160,448,100,36
2015-08-18 02:00:00,8,178,512,103,39
2015-08-18 03:00:00,1,176,454,99,41
2015-08-18 03:00:00,2,154,429,92,45
2015-08-18 03:00:00,3,201,433,107,34
2015-08-18 03:00:00,4,180,424,107,41
2015-08-18 03:00:00,5,191,436,99,37
2015-08-18 03:00:00,6,164,432,119,42
2015-08-18 03:00:00,7,132,368,99,35
2015-08-18 03:00:00,8,186,434,94,47
2015-08-18 04:00:00,1,189,467,93,37
2015-08-18 04:00:00,2,176,463,90,39
2015-08-18 04:00:00,3,172,453,108,42
2015-08-18 04:00:00,4,163,425,92,42
2015-08-18 04:00:00,5,179,523,107,46
2015-08-18 04:00:00,6,167,473,107,41
2015-08-18 04:00:00,7,166,458,84,45
2015-08-18 04:00:00,8,152,501,84,38
2015-08-18 05:00:00,1,183,439,94,43
2015-08-18 05:00:00,2,190,462,90,38
2015-08-18 05:00:00,3,177,460,109,45
2015-08-18 05:00:00,4,186,389,99,42
2015-08-18 05:00:00,5,157,428,106,40
2015-08-18 05:00:00,6,147,431,110,45
2015-08-18 05:00:00,7,153,432,96,47
2015-08-18 05:00:00,8,151,428,123,43
2015-08-18 06:00:00,1,175,472,96,43
2015-08-18 06:00:00,2,160,417,94,45
2015-08-18 06:00:00,3,175,454,92,36
2015-08-18 06:00:00,4,178,358,90,42
2015-08-18 06:00:00,5,151,456,93,34
2015-08-18 06:00:00,6,212,431,88,39
2015-08-18 06:00:00,7,162,439,94,33
2015-08-18 06:00:00,8,167,544,94,30
2015-08-18 07:00:00,1,143,353,92,44
2015-08-18 07:00:00,2,188,500,99,43
2015-08-18 07:00:00,3,163,426,96,50
2015-08-18 07:00:00,4,155,351,101,37
2015-08-18 07:00:00,5,149,444,83,46
2015-08-18 07:00:00,6,168,463,85,43
2015-08-18 07:00:00,7,152,494,96,40
2015-08-18 07:00:00,8,179,369,100,32
2015-08-18 08:00:00,1,179,420,91,35
2015-08-18 08:00:00,2,153,481,106,30
2015-08-18 08:00:00,3,172,500,112,37
2015-08-18 08:00:00,4,161,382,100,43
2015-08-18 08:00:00,5,150,564,95,38
2015-08-18 08:00:00,6,193,391,103,38
2015-08-18 08:00:00,7,180,466,108,42
2015-08-18 08:00:00,8,165,443,101,41
2015-08-18 09:00:00,1,154,412,97,41
2015-08-18 09:00:00,2,154,291,96,43
2015-08-18 09:00:00,3,168,481,99,36
2015-08-18 09:00:00,4,181,430,96,37
2015-08-18 09:00:00,5,166,441,88,39
2015-08-18 09:00:00,6,185,423,94,40
2015-08-18 09:00:00,7,183,445,93,36
2015-08-18 09:00:00,8,183,455,108,45
2015-08-18 10:00:00,1,153,429,94,30
2015-08-18 10:00:00,2,171,518,94,40
2015-08-18 10:00:00,3,164,389,92,40
2015-08-18 10:00:00,4,149,415,117,42
2015-08-18 10:00:00,5,176,567,108,43
2015-08-18 10:00:00,6,180,445,103,46
2015-08-18 10:00:00,7,169,466,104,29
2015-08-18 10:00:00,8,171,443,104,35
2015-08-18 11:00:00,1,158,450,111,41
2015-08-18 11:00:00,2,164,433,104,36
2015-08-18 11:00:00,3,148,350,90,45
2015-08-18 11:00:00,4,163,497,98,35
2015-08-18 11:00:00,5,183,459,97,44
2015-08-18 11:00:00,6,174,464,113,32
2015-08-18 11:00:00,7,166,438,91,34
2015-08-18 11:00:00,8,155,393,103,35
2015-08-18 12:00:00,1,159,457,84,43
2015-08-18 12:00:00,2,172,466,97,38
2015-08-18 12:00:00,3,189,486,82,41
2015-08-18 12:00:00,4,181,386,109,46
2015-08-18 12:00:00,5,158,461,111,46
2015-08-18 12:00:00,6,184,442,98,45
2015-08-18 12:00:00,7,162,466,101,36
2015-08-18 12:00:00,8,173,376,101,43
2015-08-18 13:00:00,1,188,500,110,38
2015-08-18 13:00:00,2,191,462,94,36
2015-08-18 13:00:00,3,181,445,107,31
2015-08-18 13:00:00,4,170,394,102,35
2015-08-18 13:00:00,5,164,472,94,40
2015-08-18 13:00:00,6,159,384,82,41
2015-08-18 13:00:00,7,152,504,102,39
2015-08-18 13:00:00,8,190,491,95,45
2015-08-18 14:00:00,1,161,439,98,39
2015-08-18 14:00:00,2,162,429,117,38
2015-08-18 14:00:00,3,159,384,109,36
2015-08-18 14:00:00,4,141,493,104,35
2015-08-18 14:00:00,5,181,465,98,37
2015-08-18 14:00:00,6,171,470,93,44
2015-08-18 14:00:00,7,176,506,89,41
2015-08-18 14:00:00,8,188,463,114,35
2015-08-18 15:00:00,1,200,547,95,32
2015-08-18 15:00:00,2,175,321,91,40
2015-08-18 15:00:00,3,182,420,110,35
2015-08-18 15:00:00,4,174,423,114,39
2015-08-18 15:00:00,5,175,401,91,37
2015-08-18 15:00:00,6,182,348,96,46
2015-08-18 15:00:00,7,166,389,104,43
2015-08-18 15:00:00,8,156,476,95,41
2015-08-18 16:00:00,1,183,467,106,28
2015-08-18 16:00:00,2,179,498,91,37
2015-08-18 16:00:00,3,166,420,93,25
2015-08-18 16:00:00,4,141,389,110,38
2015-08-18 16:00:00,5,167,470,105,30
2015-08-18 16:00:00,6,154,471,90,38
2015-08-18 16:00:00,7,194,430,123,42
2015-08-18 16:00:00,8,165,516,88,31
2015-08-18 17:00:00,1,163,538,98,45
2015-08-18 17:00:00,2,166,446,115,39
2015-08-18 17:00:00,3,178,424,113,33
2015-08-18 17:00:00,4,173,491,111,39
2015-08-18 17:00:00,5,164,409,114,31
2015-08-18 17:00:00,6,161,434,108,42
2015-08-18 17:00:00,7,171,436,96,44
2015-08-18 17:00:00,8,142,441,108,39
2015-08-18 18:00:00,1,155,474,121,43
2015-08-18 18:00:00,2,164,468,93,46
2015-08-18 18:00:00,3,159,510,104,34
2015-08-18 18:00:00,4,177,491,115,43
2015-08-18 18:00:00,5,179,377,102,39
2015-08-18 18:00:00,6,183,500,99,39
2015-08-18 18:00:00,7,181,581,104,42
2015-08-18 18:00:00,8,187,373,87,44
2015-08-18 19:00:00,1,173,459,105,33
2015-08-18 19:00:00,2,172,364,112,42
2015-08-18 19:00:00,3,183,423,103,38
2015-08-18 19:00:00,4,152,410,101,34
2015-08-18 19:00:00,5,153,454,87,38
2015-08-18 19:00:00,6,186,442,107,35
2015-08-18 19:00:00,7,160,381,119,50
2015-08-18 19:00:00,8,176,412,80,36
2015-08-18 20:00:00,1,167,434,97,43
2015-08-18 20:00:00,2,178,451,96,42
2015-08-18 20:00:00,3,179,501,104,42
2015-08-18 20:00:00,4,157,399,121,33
2015-08-18 20:00:00,5,161,431,106,32
2015-08-18 20:00:00,6,153,473,100,43
2015-08-18 20:00:00,7,183,486,111,47
2015-08-18 20:00:00,8,153,442,101,30
2015-08-18 21:00:00,1,214,595,105,36
2015-08-18 21:00:00,2,189,548,90,40
2015-08-18 21:00:00,3,133,437,103,31
2015-08-18 21:00:00,4,191,466,92,40
2015-08-18 21:00:00,5,173,401,102,41
2015-08-18 21:00:00,6,176,507,107,39
2015-08-18 21:00:00,7,144,440,96,37
2015-08-18 21:00:00,8,186,362,82,40
2015-08-18 22:00:00,1,152,524,122,38
2015-08-18 22:00:00,2,180,496,100,41
2015-08-18 22:00:00,3,168,460,100,32
2015-08-18 22:00:00,4,171,461,104,33
2015-08-18 22:00:00,5,177,451,118,45
2015-08-18 22:00:00,6,154,467,104,48
2015-08-18 22:00:00,7,154,450,99,38
2015-08-18 22:00:00,8,192,410,97,40
2015-08-18 23:00:00,1,185,431,89,44
2015-08-18 23:00:00,2,147,598,102,33
2015-08-18 23:00:00,3,165,483,88,43
2015-08-18 23:00:00,4,187,424,85,42
2015-08-18 23:00:00,5,162,336,102,40
2015-08-18 23:00:00,6,177,506,108,34
2015-08-18 23:00:00,7,171,410,96,34
2015-08-18 23:00:00,8,169,486,101,34
2015-08-19 00:00:00,1,163,411,97,45
2015-08-19 00:00:00,2,180,468,78,48
2015-08-19 00:00:00,3,145,447,94,47
2015-08-19 00:00:00,4,171,473,112,33
2015-08-19 00:00:00,5,185,478,103,27
2015-08-19 00:00:00,6,174,408,95,40
2015-08-19 00:00:00,7,167,537,98,39
2015-08-19 00:00:00,8,172,399,112,38
2015-08-19 01:00:00,1,207,394,93,44
2015-08-19 01:00:00,2,183,475,108,34
2015-08-19 01:00:00,3,164,447,76,36
2015-08-19 01:00:00,4,163,533,98,42
2015-08-19 01:00:00,5,155,332,93,45
2015-08-19 01:00:00,6,171,337,113,36
2015-08-19 01:00:00,7,169,412,101,42
2015-08-19 01:00:00,8,189,495,97,43
2015-08-19 02:00:00,1,175,428,103,44
2015-08-19 02:00:00,2,152,504,109,33
2015-08-19 02:00:00,3,179,359,97,39
2015-08-19 02:00:00,4,155,441,91,40
2015-08-19 02:00:00,5,184,453,75,39
2015-08-19 02:00:00,6,157,534,86,44
2015-08-19 02:00:00,7,165,552,95,35
2015-08-19 02:00:00,8,174,517,96,45
2015-08-19 03:00:00,1,170,372,99,36
2015-08-19 03:00:00,2,170,531,98,35
2015-08-19 03:00:00,3,172,502,102,39
2015-08-19 03:00:00,4,149,477,95,48
2015-08-19 03:00:00,5,184,454,93,37
2015-08-19 03:00:00,6,164,432,104,41
2015-08-19 03:00:00,7,189,489,97,40
2015-08-19 03:00:00,8,158,339,75,43
2015-08-19 04:00:00,1,173,428,108,44
2015-08-19 04:00:00,2,174,484,86,32
2015-08-19 04:00:00,3,182,496,84,45
2015-08-19 04:00:00,4,190,363,90,42
2015-08-19 04:00:00,5,163,413,95,36
2015-08-19 04:00:00,6,151,354,98,24
2015-08-19 04:00:00,7,157,489,90,38
2015-08-19 04:00:00,8,168,482,95,35
2015-08-19 05:00:00,1,188,518,112,51
2015-08-19 05:00:00,2,174,451,93,44
2015-08-19 05:00:00,3,183,447,100,37
2015-08-19 05:00:00,4,198,445,92,39
2015-08-19 05:00:00,5,160,429,102,40
2015-08-19 05:00:00,6,183,478,101,42
2015-08-19 05:00:00,7,145,402,113,38
2015-08-19 05:00:00,8,158,490,100,40
2015-08-19 06:00:00,1,167,450,87,43
2015-08-19 06:00:00,2,162,475,109,35
2015-08-19 06:00:00,3,170,377,83,53
2015-08-19 06:00:00,4,183,491,122,44
2015-08-19 06:00:00,5,169,421,116,47
2015-08-19 06:00:00,6,192,420,110,37
2015-08-19 06:00:00,7,174,463,98,42
2015-08-19 06:00:00,8,170,487,100,48
2015-08-19 07:00:00,1,186,471,87,30
2015-08-19 07:00:00,2,169,410,117,44
2015-08-19 07:00:00,3,179,400,96,44
2015-08-19 07:00:00,4,166,481,116,39
2015-08-19 07:00:00,5,160,473,109,43
2015-08-19 07:00:00,6,155,418,87,43
2015-08-19 07:00:00,7,173,491,101,38
2015-08-19 07:00:00,8,167,507,101,43
2015-08-19 08:00:00,1,196,437,118,38
2015-08-19 08:00:00,2,186,474,96,39
2015-08-19 08:00:00,3,155,453,89,42
2015-08-19 08:00:00,4,160,554,119,38
2015-08-19 08:00:00,5,163,389,99,48
2015-08-19 08:00:00,6,184,515,96,41
2015-08-19 08:00:00,7,139,446,85,46
2015-08-19 08:00:00,8,174,453,103,43
2015-08-19 09:00:00,1,173,385,84,40
2015-08-19 09:00:00,2,178,458,99,39
2015-08-19 09:00:00,3,177,506,93,42
2015-08-19 09:00:00,4,153,453,104,32
2015-08-19 09:00:00,5,145,459,87,40
2015-08-19 09:00:00,6,158,363,105,44
2015-08-19 09:00:00,7,151,386,91,41
2015-08-19 09:00:00,8,194,411,99,38
2015-08-19 10:00:00,1,181,407,102,43
2015-08-19 10:00:00,2,198,424,99,36
2015-08-19 10:00:00,3,172,510,106,41
2015-08-19 10:00:00,4,159,442,98,38
2015-08-19 10:00:00,5,177,510,102,44
2015-08-19 10:00:00,6,150,469,130,41
2015-08-19 10:00:00,7,184,415,88,42
2015-08-19 10:00:00,8,186,361,88,35
2015-08-19 11:00:00,1,161,434,104,39
2015-08-19 11:00:00,2,174,494,105,42
2015-08-19 11:00:00,3,189,450,111,42
2015-08-19 11:00:00,4,154,317,105,32
2015-08-19 11:00:00,5,162,493,97,37
2015-08-19 11:00:00,6,181,496,92,37
2015-08-19 11:00:00,7,163,504,113,33
2015-08-19 11:00:00,8,164,470,101,39
2015-08-19 12:00:00,1,143,404,111,33
2015-08-19 12:00:00,2,186,474,95,44
2015-08-19 12:00:00,3,196,413,109,38
2015-08-19 12:00:00,4,151,493,117,50
2015-08-19 12:00:00,5,161,397,97,37
2015-08-19 12:00:00,6,166,390,104,32
2015-08-19 12:00:00,7,154,411,96,40
2015-08-19 12:00:00,8,150,507,100,50
2015-08-19 13:00:00,1,172,499,89,32
2015-08-19 13:00:00,2,173,510,96,36
2015-08-19 13:00:00,3,198,429,54,39
2015-08-19 13:00:00,4,170,510,106,42
2015-08-19 13:00:00,5,171,434,99,46
2015-08-19 13:00:00,6,168,433,98,46
2015-08-19 13:00:00,7,170,398,101,46
2015-08-19 13:00:00,8,177,442,90,47
2015-08-19 14:00:00,1,164,338,75,39
2015-08-19 14:00:00,2,156,488,100,44
2015-08-19 14:00:00,3,178,448,85,52
2015-08-19 14:00:00,4,159,388,89,38
2015-08-19 14:00:00,5,171,396,98,39
2015-08-19 14:00:00,6,187,428,111,33
2015-08-19 14:00:00,7,176,500,91,33
2015-08-19 14:00:00,8,142,476,116,43
2015-08-19 15:00:00,1,183,415,112,44
2015-08-19 15:00:00,2,166,438,106,40
2015-08-19 15:00:00,3,160,477,103,34
2015-08-19 15:00:00,4,173,422,106,37
2015-08-19 15:00:00,5,162,544,97,31
2015-08-19 15:00:00,6,179,362,90,48
2015-08-19 15:00:00,7,173,460,104,40
2015-08-19 15:00:00,8,183,434,100,31
2015-08-19 16:00:00,1,183,439,96,34
2015-08-19 16:00:00,2,183,433,102,33
2015-08-19 16:00:00,3,158,507,108,42
2015-08-19 16:00:00,4,179,387,105,39
2015-08-19 16:00:00,5,175,409,110,42
2015-08-19 16:00:00,6,153,490,103,38
2015-08-19 16:00:00,7,172,428,93,43
2015-08-19 16:00:00,8,190,428,98,36
2015-08-19 17:00:00,1,160,413,98,42
2015-08-19 17:00:00,2,183,500,90,42
2015-08-19 17:00:00,3,197,363,119,41
2015-08-19 17:00:00,4,150,534,92,35
2015-08-19 17:00:00,5,176,428,97,43
2015-08-19 17:00:00,6,160,460,105,49
2015-08-19 17:00:00,7,171,465,106,34
2015-08-19 17:00:00,8,190,527,112,38
2015-08-19 18:00:00,1,150,501,90,47
2015-08-19 18:00:00,2,173,477,96,34
2015-08-19 18:00:00,3,171,328,108,42
2015-08-19 18:00:00,4,192,379,98,43
2015-08-19 18:00:00,5,161,382,110,41
2015-08-19 18:00:00,6,145,503,92,41
2015-08-19 18:00:00,7,171,488,94,40
2015-08-19 18:00:00,8,132,566,83,35
2015-08-19 19:00:00,1,177,412,106,33
2015-08-19 19:00:00,2,153,437,102,41
2015-08-19 19:00:00,3,183,398,116,47
2015-08-19 19:00:00,4,177,475,103,31
2015-08-19 19:00:00,5,149,486,84,42
2015-08-19 19:00:00,6,170,524,110,38
2015-08-19 19:00:00,7,196,469,121,29
2015-08-19 19:00:00,8,173,466,87,40
2015-08-19 20:00:00,1,158,465,82,43
2015-08-19 20:00:00,2,168,468,96,31
2015-08-19 20:00:00,3,194,534,104,40
2015-08-19 20:00:00,4,180,465,117,39
2015-08-19 20:00:00,5,184,481,90,40
2015-08-19 20:00:00,6,157,512,89,31
2015-08-19 20:00:00,7,163,420,98,36
2015-08-19 20:00:00,8,160,477,102,36
2015-08-19 21:00:00,1,170,495,103,38
2015-08-19 21:00:00,2,167,455,85,44
2015-08-19 21:00:00,3,141,428,97,48
2015-08-19 21:00:00,4,192,489,93,37
2015-08-19 21:00:00,5,164,441,115,46
2015-08-19 21:00:00,6,152,522,122,39
2015-08-19 21:00:00,7,150,461,117,41
2015-08-19 21:00:00,8,180,479,96,39
2015-08-19 22:00:00,1,169,501,101,40
2015-08-19 22:00:00,2,153,422,88,49
2015-08-19 22:00:00,3,184,466,101,46
2015-08-19 22:00:00,4,133,438,104,44
2015-08-19 22:00:00,5,188,436,95,43
