machineID,volt,rotate,pressure,vibration
4,158.3841817,463.4724891,106.5563372,45.31537013
5,170.1164454,479.5554741,91.34511141,38.64875332
6,155.9303256,277.6948743,103.8424306,28.54945922
7,152.3198731,456.61611,96.94488615,51.79495693
8,148.1653447,505.8968012,96.99416437,43.28723362
1,186.1194617,441.4007852,116.6366604,47.25600156
2,154.5680053,411.9028288,109.9341303,35.31196578
3,192.4154706,445.67803,95.53779732,33.58073878
4,144.7436883,448.5467954,83.79472626,38.35859396
5,182.0509576,489.7660297,93.9358518,46.4530745
6,180.367239,401.2025374,103.7568735,40.85519881
7,183.9788016,445.6140774,98.59919644,45.17540593
8,160.7733826,384.2195777,114.6519941,36.17570394
1,175.0163945,441.174732,99.19453226,35.61461258
2,179.3414884,471.2274806,100.090642,38.88143998
3,169.2639857,455.4694455,118.4688902,40.1994789
4,157.3878682,441.3453697,100.0237058,37.27565254
5,172.0813399,470.1431899,103.5071873,45.4071453
6,151.6791993,535.4422663,99.82846547,55.10480471
7,189.6126357,508.0238903,108.0215624,42.72634039
8,176.404519,439.1894962,88.41453596,38.24722723
1,172.756365,460.3897956,100.1616524,37.68865525
2,174.8815726,475.140575,90.79607644,43.9815173
3,155.7004,477.7252237,87.12001689,42.63127589
4,204.5094746,467.4322699,84.5297405,38.81768687
5,158.1768558,521.1041897,113.00976,49.59404306
6,153.9497468,386.3609809,104.2930576,49.39982249
7,166.3808461,362.5490522,81.20587451,44.06319578
8,160.4649397,425.5096614,97.45509497,48.33755169
1,200.2220197,393.5650638,107.722106,40.19450981
2,154.0428576,364.8471395,109.6331122,41.1381923
3,146.1511263,414.0880534,105.998449,45.46251729
4,188.3967279,444.4914024,97.93876439,35.24081801
5,145.2969817,580.1392883,92.55568928,42.46663554
6,174.232398,492.3817681,91.29158351,45.11219409
7,177.6131213,447.0506533,89.36975949,42.44488383
8,183.1153915,509.583167,113.9761723,43.28890547
1,166.8452369,483.974889,92.34737289,39.33622508
2,183.1444786,487.5569505,99.29426544,35.01267235
3,179.9330612,485.6772108,100.6746834,37.57408794
4,188.2834692,491.4551085,115.0544686,47.89538403
5,150.3391278,362.48155,102.1787721,42.26325007
6,164.2940049,494.3405123,89.34535108,33.59153499
7,162.8415013,393.9392674,98.63748944,40.86886515
8,137.2240058,443.616091,89.54871569,39.28951749
1,180.5386778,395.321905,108.8911978,40.20745847
2,173.376497,415.0596496,95.76837689,32.82480078
3,161.5225524,509.6283287,95.01173446,43.96019414
4,190.3997647,496.8152158,96.77172104,39.31908347
5,155.9722893,432.700904,87.22454462,35.1492876
6,154.9950756,432.6053736,109.4533669,40.53671836
7,161.0830932,435.576374,92.94392096,37.86985266
8,186.6088122,417.0475174,96.03470887,38.96432465
1,164.8080918,451.3736011,110.0230141,52.45909285
2,176.6334045,385.9227342,99.3353473,44.13798109
3,143.3412202,517.0038244,106.0333924,43.88230694
4,185.9450433,538.6227736,92.03109144,47.58345793
5,153.582552,482.1984908,97.04641783,39.24219868
6,154.6045272,397.331601,113.8874518,38.95772994
7,161.8737454,436.5700484,118.5674553,33.93815466
8,190.2324036,428.4355795,86.14357365,44.0099509
1,161.9524006,509.8921059,89.60315037,40.26610749
2,202.5310221,503.7240118,102.6500774,42.44901338
3,162.5956866,486.8176972,108.3013922,35.95282916
4,199.8732772,441.0694135,110.6765643,45.92811169
5,170.0085449,497.9513134,90.37355481,42.45832568
6,171.751528,434.0633749,99.59458395,43.12695364
7,151.0315186,404.9387043,85.54971656,37.71298825
8,178.1217361,472.8450882,93.832973,42.75562638
1,182.7231171,481.2991686,110.2864011,42.28124547
2,170.3513639,457.0244969,94.24082828,41.94465529
3,168.5668546,482.8509581,83.15577703,33.44191315
4,178.3022727,525.3160178,103.7140574,42.22435712
5,171.2088836,426.4352827,98.13367208,36.17243391
6,185.7359793,403.100743,107.951481,42.85187399
7,172.6988129,413.0629886,102.3164691,36.19385446
8,191.1449361,581.6965189,106.6130403,38.89798747
1,167.7783359,509.1243275,109.0984573,47.88527616
2,161.6103619,420.0063475,100.3206292,40.21827116
3,177.4241222,470.8422055,84.44339847,39.96493236
4,166.5492299,351.08652,115.9049994,37.40886738
5,146.0170874,396.1737127,111.1364652,42.83072669
6,155.1708884,371.6215708,75.79414034,49.17788382
7,146.5539715,469.4816058,111.1318555,46.42881078
8,152.7853309,523.7538643,101.2704983,41.84394038
1,159.0834105,498.6581526,119.5011857,43.11176492
2,187.7404523,516.9231698,94.78593433,41.29069389
3,147.8501326,492.6433105,124.6890176,42.89453464
4,164.4617882,463.0847955,96.47720458,46.45607447
5,174.7510127,506.2146369,90.82154058,47.48888586
6,186.5077395,413.5519873,96.15207116,42.46363886
7,156.5875373,403.6378269,99.24704594,34.81732379
8,170.4318089,447.4299699,81.59504007,41.22424357
1,165.0966604,359.3148988,107.2853045,45.93987635
2,158.4845019,462.9560155,111.8068894,39.52028245
3,186.40288,448.6182341,94.56275967,33.91307826
4,170.7850063,398.7923644,87.65461275,42.66933766
5,179.939044,545.6757235,105.7807488,36.57772748
6,185.7215409,509.228398,100.0153569,31.9468549
7,185.0234753,467.8381322,104.3497223,40.82634036
8,160.0076365,396.3406162,94.43656102,37.06144998
1,167.2555737,387.9145216,103.7637146,38.59909894
2,178.2729031,567.2428476,100.2690445,39.51884536
3,169.3458084,526.2307425,96.80437144,32.36186562
4,199.1620183,418.7405518,94.98633697,42.45407649
5,189.545664,454.9291802,87.71643457,41.17941263
6,160.4493331,481.7355952,93.45353811,37.47401226
7,176.6599158,494.485379,104.4420179,38.18982889
8,170.4690222,396.6430856,102.359569,38.07381469
1,177.2496031,504.8038362,93.35030232,33.2424951
2,195.9323012,469.4929693,117.798594,49.5894213
3,166.9988526,420.2833619,107.7271224,45.32299043
4,164.766249,413.9563548,106.4687365,43.61203854
5,182.5833395,436.0618808,88.45632726,46.30536619
6,192.6844595,480.6859394,96.84757385,47.49155732
7,140.6501835,441.2733688,105.4366665,46.70521611
8,157.9947505,422.8781922,123.4033693,38.77379268
1,170.2119824,497.4347972,102.3473526,38.55287403
2,164.7752624,450.7424102,95.93961315,39.05555216
3,160.3232009,500.7750955,113.3356518,44.03060005
4,175.4197423,422.0488573,108.0602881,38.34573396
5,199.2887842,535.2430226,90.23498597,43.05818253
6,187.3226182,523.8233203,90.62919276,31.80586991
7,169.179704,422.2912993,94.44609499,42.15310502
8,147.8489099,450.6222968,103.9427909,31.20989773
1,171.8525973,428.8765439,109.3665589,34.10583541
2,178.4758782,484.1882917,110.6329212,34.12209118
3,168.0369244,443.4237204,114.0188787,34.78883734
4,152.330545,439.9491776,105.8880596,28.72275319
5,186.7728124,449.7132688,108.0450675,36.69259143
6,176.1678902,437.1308114,82.79104787,43.48731048
7,199.1446596,504.98978,100.4976706,42.12958591
8,198.7918797,409.9101181,98.49869504,41.49693159
1,197.5617702,593.0105078,109.6606226,41.50059181
2,185.4438293,437.0917052,100.0366944,47.89754305
3,206.2044674,476.3548882,87.2707945,42.62011115
4,176.2111186,458.6251835,112.1304678,38.18802918
5,194.2658544,506.6426645,111.0315462,52.98229217
6,147.4096633,408.1694478,114.1048007,29.75882261
7,169.6147503,458.208233,105.4701817,33.63948078
8,181.2352255,473.162744,96.82052698,36.97507844
1,143.5391186,467.7703834,95.00274446,41.56603549
2,167.638421,294.4186947,96.18752714,36.76172282
3,185.0229134,429.0318531,105.4010925,38.67346778
4,187.3721803,448.3042354,117.0212162,40.99060597
5,175.5651738,403.226846,91.35113586,38.81683253
6,186.7704315,458.9375407,105.8613711,36.26297176
7,148.4319481,526.0623108,105.2256916,35.28525485
8,139.6368577,461.7805354,112.6415588,34.3836853
1,164.5843333,355.2594311,92.9500243,32.10024463
2,151.4839346,411.5199469,93.32899998,47.96283985
3,186.6383947,497.4493256,100.5294384,42.46910602
4,182.0451596,426.3254201,93.10664292,40.3506714
5,161.5974283,397.8246797,88.47586792,37.30089276
6,138.8436758,384.7921697,117.1377964,36.97348929
7,176.9722867,454.4915379,113.5687475,51.15942479
8,162.7418192,441.4186243,94.35316182,44.70203474
1,168.4345561,530.8534225,105.3024008,32.59245757
2,175.1684495,456.476107,96.67616317,37.5427772
3,194.629235,469.4440302,99.40136773,48.24720347
4,168.3895182,456.0528104,105.8692467,37.52818491
5,156.3838807,453.557156,109.4402032,42.15360264
6,172.4240498,451.8680521,98.85079687,40.37916333
7,179.9926219,433.2910323,103.9702383,35.43344159
8,190.3083606,455.2212109,94.70598641,39.81923678
1,149.3696682,450.9040827,97.56313811,36.29179734
2,192.1344824,486.1302233,81.84458946,33.95027986
3,165.1551555,405.1693921,105.5500322,45.57916813
4,158.6351575,497.5553754,105.7620778,38.31448798
5,198.5344764,568.5284444,90.09381327,40.96825973
6,194.9631052,349.4425851,82.98676946,40.18125272
7,155.6555117,415.4589101,115.3133153,46.85504183
8,169.4796746,420.1854842,106.9756083,45.95326316
1,208.954446,467.853522,91.12356055,34.87169069
2,173.8488824,405.0315519,99.30467881,36.53712601
3,176.7765641,511.4084477,99.02563588,35.42249675
4,184.394174,452.9784826,109.7644296,42.33607334
5,187.5774197,413.7873819,93.88439686,35.78768954
6,184.1719958,420.5348127,115.3270373,35.30808019
7,157.815413,397.8327554,94.77477808,42.26899673
8,186.2287581,445.0173782,100.2446779,43.9540509
1,162.116509,415.5337917,98.14473589,38.70846925
2,159.2810601,446.9521546,76.22872435,38.40289871
3,184.0209432,463.5661495,96.71799816,35.23338206
4,185.2627265,499.5702183,96.96062851,43.89700572
5,171.7281641,413.7595654,118.3523935,48.99784275
6,156.9454484,424.0323557,109.7156396,30.24551011
7,174.2459256,542.8274603,86.64600035,45.92515595
8,170.4565924,379.363146,92.98175781,39.78286306
1,185.4313468,446.2055469,105.6110676,46.36363519
2,183.850565,542.2528947,92.03901361,39.87493109
3,182.6707826,491.8639193,92.89099954,44.28231428
4,184.3020435,489.0759422,107.6113391,37.77098631
5,168.5928638,450.9999652,105.8402486,43.30518967
6,158.3124665,540.9348353,86.54588893,42.75774833
7,165.2232644,389.7440323,101.9420874,32.10433348
8,183.7183911,520.0346076,98.35735114,43.68082016
1,161.9752127,354.2568192,114.2411155,36.25220463
2,171.23585,414.1309818,90.17828091,38.09062521
3,181.9135105,407.3175259,107.6831041,44.84148549
4,166.913245,436.2847804,106.337235,39.0095259
5,178.6463619,492.918165,118.7562699,39.51315969
6,152.8750133,406.8966976,115.2702572,35.14311449
7,173.3279246,503.7166457,107.9320526,35.00820213
8,160.5066806,408.7337784,71.06648913,42.40399373
1,158.456561,478.9662102,102.4807328,46.24198533
2,180.4727746,540.5200904,102.0223267,32.07219395
3,167.3161383,488.8186033,101.4612782,31.3286951
4,162.3202891,373.0344739,116.5373074,46.92731169
5,177.1578408,446.3568551,104.3779015,35.07353446
6,161.885781,464.5441998,107.1175676,47.34227796
7,140.6372911,520.9785077,89.80296346,42.19233901
8,171.7080868,384.1466022,97.06068743,31.3322671
1,154.9763736,484.5651527,105.1585469,40.25715882
2,155.3119916,423.9161782,106.1342083,38.09044756
3,171.1201676,348.0218615,108.1732174,45.63141905
4,177.566666,471.0636072,79.95125693,40.49708382
5,167.0867315,474.1708468,103.9205123,40.31363343
6,167.6922004,482.7546112,98.93552352,40.50390127
7,158.4182435,398.8644078,97.4735075,34.68914576
8,180.0805538,430.6783314,113.4136854,37.13039996
1,154.1758457,364.7520079,81.02012033,37.18705524
2,153.7071895,425.9006296,105.9213022,40.48033123
3,131.8994144,501.8510801,95.67762055,42.80297167
4,166.4498279,431.758184,93.57044392,47.23432021
5,177.3108429,440.9634587,116.2742149,48.54837016
6,166.5087242,405.5318617,91.3876724,45.16480863
7,165.334127,360.0832079,96.42478673,43.78132724
8,158.6757411,471.3517358,104.6197784,33.56300169
1,130.0014419,332.1057785,116.5512861,42.86238985
2,166.1348949,460.5641708,113.3579533,35.49219834
3,178.0611092,392.0045929,113.4844199,42.35259114
4,175.8510079,376.9595384,87.37260703,41.12607707
5,188.0477804,392.935077,100.6174288,39.0456512
6,168.8177004,458.7029382,114.4673441,37.85579996
7,174.6635433,442.1323738,86.65537312,40.38842437
8,139.2835156,478.0880754,104.7616342,42.17954386
1,181.7848148,268.0739081,95.10452632,33.69795829
2,174.6769635,440.7535369,115.5808086,42.27003733
3,193.0164007,556.5248512,81.7469471,42.91798132
4,186.6589684,460.9358019,106.6928932,48.55582626
5,204.1831103,518.5523089,103.7284725,44.56656844
6,153.6967508,502.6203248,114.946497,43.34078098
7,163.1088206,422.9521713,111.8637789,39.87109059
8,159.4331206,482.7968601,71.3844696,45.91540462
1,163.5878947,389.8174426,114.291244,39.87014102
2,152.6617674,507.4978867,94.67527798,38.52876807
3,169.1920933,426.8547371,111.9617899,34.43524163
4,138.3400673,500.7397201,95.01644264,42.99634497
5,177.4699123,460.2278179,96.49204913,46.88982164
6,176.3452985,403.5665158,100.5959539,39.65154994
7,172.7551812,420.3045596,100.793345,39.95979673
8,159.4945636,434.1259365,110.7290042,45.11376985
1,172.7250837,399.8792162,116.398377,48.39752305
2,157.1950677,488.664895,112.3002291,51.24796477
3,150.0765853,393.465333,90.31681272,39.40908633
4,172.437885,450.9625716,104.3695404,50.76645036
5,166.978813,562.9942601,99.80095245,39.62017102
6,159.1895898,371.7043819,99.62167539,38.77871601
7,194.5880727,421.5600686,104.0883103,44.54421901
8,159.0721384,430.1530887,109.5811071,36.27089608
1,165.5475913,354.8525405,111.6670736,46.32513126
2,162.1747795,344.2198287,101.8265116,46.42723875
3,159.7447649,387.8622395,115.4921078,47.41655991
4,175.0679299,406.1119879,108.7326429,44.23803979
5,174.3967792,386.6405464,104.996935,39.67328257
6,167.1634316,347.1659789,90.51487515,40.80782853
7,164.7815585,536.6986896,103.9262722,35.41808412
8,182.3333794,464.5887172,92.56311149,38.87967376
1,173.1096539,325.5480738,107.2818923,33.71750123
2,171.7590379,457.9169389,85.61865592,36.48906968
3,163.5944475,454.6439207,104.6482495,45.58166891
4,146.7223825,563.1604772,102.8910199,54.37369397
5,189.9493858,429.9918196,113.7501088,46.86602608
6,189.1204423,470.3025505,101.2992684,29.26892711
7,165.4193713,489.7408641,108.1715773,39.21554086
8,161.2853972,461.2118707,75.75867119,40.74281703
1,156.341903,278.7808715,94.38937971,44.03825985
2,157.037797,522.0307623,93.01886375,39.41396799
3,178.5098436,389.3995116,84.18872626,42.75881258
4,176.0621123,447.7173063,91.60683858,40.76638379
5,159.7723511,502.6046269,124.7395299,36.04117451
6,180.1728387,464.9485769,111.7467227,38.95513392
7,175.5606581,632.6083447,100.8100253,42.6945412
8,146.9070078,475.0547478,104.8018544,34.01331383
1,166.6516025,430.1151139,109.2731874,42.00086148
2,152.9105586,452.6190807,100.5452835,34.40506526
3,160.7028676,490.7972145,81.76331575,43.15415687
4,170.2462207,410.6804388,101.6500595,36.16011656
5,177.7713937,441.3696721,94.06545181,48.16461948
6,151.576511,470.6494456,90.14407043,41.33922174
7,148.6523572,470.7512089,99.03843589,38.3015468
8,145.1247569,523.8696342,107.9603299,37.62613996
1,177.1965792,386.814726,96.01973621,41.32931708
2,178.336585,470.2481602,94.40959168,38.96434295
3,137.6213722,515.3773944,91.50612859,40.18183958
4,158.2927233,355.2748677,86.49183813,37.29456089
5,141.6735706,467.2518108,76.32123181,47.06579316
6,163.3241297,362.4457903,101.770115,50.50715752
7,168.6654947,423.7256522,97.16693966,32.33973036
8,221.294101,484.3531441,94.26036687,32.75730628
1,176.6955394,451.0502614,101.7929354,42.6362149
2,172.0340253,497.8605693,101.103581,38.8374326
3,154.4172843,441.8076737,87.71687197,41.44879419
4,156.628414,468.1722891,75.07624159,44.41216448
5,168.4650162,461.9591466,103.7038924,43.53052155
6,169.8277362,445.9110697,87.57358895,33.94191864
7,170.5332608,426.7886145,89.89678549,35.19944182
8,173.5075519,428.3834161,92.24086827,38.84412433
1,169.1842241,428.4727494,103.8385886,33.94524693
2,175.692589,486.1958523,96.63898777,37.82110206
3,168.7272667,430.18616,80.78642056,47.16268135
4,197.1374293,446.5475617,117.109059,40.10882976
5,181.3529452,415.9130005,105.2107248,40.69737666
6,137.8005267,438.8823553,105.3520182,34.42423306
7,167.4021242,400.8124515,107.501104,42.63615682
8,193.9769034,506.4837475,98.82073826,46.38867725
1,145.4961011,550.7817347,104.4552359,33.73365709
2,167.3936769,372.3670513,100.4609431,39.24463373
3,193.6198715,390.6408062,86.3603298,38.34108346
4,159.7061566,488.8600206,101.2659245,38.70185977
5,152.1465084,441.4524108,115.1115854,26.30530743
6,159.1328257,454.8096201,81.71963999,38.22645029
7,177.4852392,481.6632307,102.9667416,32.65208102
8,173.7957584,342.7000885,98.03115841,38.29087239
1,179.1479932,396.4367014,92.11762234,37.05742384
2,165.1252206,441.6407379,104.8088793,47.08585242
3,179.7234231,570.3286656,91.95905433,41.33931434
4,166.2368902,491.1737494,88.55204749,44.27268643
5,174.6676625,500.566494,90.05995905,32.96656216
6,156.5888305,385.8039615,85.64287147,42.24221931
7,177.1418733,504.1382007,91.22167537,39.66583867
8,157.6653666,500.4326889,99.1995827,35.66151456
1,179.5834958,439.6428918,107.5819989,40.31597312
2,169.9363952,419.4812021,97.60355134,43.58673274
3,138.8794993,452.8181426,96.10810503,46.94664914
4,174.582513,503.8569143,110.5615968,36.19152083
5,174.2328652,485.8575311,100.6942844,43.70747633
6,181.8144558,512.3651324,100.706675,41.00677383
7,176.0512055,527.7792075,116.5977349,27.67210884
8,157.879741,379.1731422,122.9148069,40.25393663
1,195.5455505,423.6377333,96.45437998,42.81186552
2,196.4055461,467.0832254,114.3308032,39.78693466
3,174.7924063,449.144228,109.6562595,40.042743
4,129.59835,524.3734172,104.4244811,38.78916146
5,181.8029603,456.3699248,98.03573318,53.19586711
6,181.167333,470.2167084,83.05825183,47.84211661
7,145.7991177,459.6842438,85.14438517,40.2005599
8,145.499736,453.0547161,99.6698586,41.1814694
1,144.7856417,401.6076949,84.72503283,40.99448571
2,183.8929657,462.0094022,102.7677526,37.7006852
3,183.2749133,515.6658696,88.4408399,35.4706984
4,182.0660004,506.4754803,124.4856573,48.39844737
5,195.1834971,380.6135901,106.8389235,39.5471744
6,166.189074,506.5918813,117.3185645,38.90318246
7,160.0143667,436.3801111,92.26600939,46.24691057
8,202.7551302,536.2588632,92.85058796,47.14179283
1,174.5876576,377.8474312,93.46906395,34.60351118
2,194.4308341,417.711573,99.39728356,42.95603823
3,179.9382415,446.9936923,109.0696414,28.8446909
4,166.8282925,420.3726919,122.8304871,33.10319381
5,169.3711304,454.9932185,96.5577646,43.15457574
6,163.0401154,381.3059912,95.7340919,42.07457695
7,163.14494,494.2383423,95.25833348,27.6054746
8,164.1009908,443.3521567,119.0876383,42.06209918
1,168.1780393,273.8581783,92.18033753,46.42821156
2,162.2606276,364.9381186,88.32202132,41.10339715
3,154.6504011,429.1383923,99.60167033,37.77339101
4,142.5550419,397.7505395,117.9823213,49.59620492
5,179.6297442,450.3542976,99.87406277,36.77197509
6,167.0540381,394.3770214,94.62777475,38.93671106
7,189.2083669,435.287629,93.63079367,39.03117803
8,150.6009274,363.5624576,93.1909233,37.04704506
1,188.6346741,393.4738373,107.7106741,44.48830794
2,170.8201281,442.861871,102.175898,45.60597109
3,162.9725572,426.3184204,118.2153574,39.50060615
4,187.8854258,540.7815686,118.3621798,34.74137842
5,152.9589849,501.2297327,87.17636835,42.53702269
6,162.9319332,465.0393828,99.83918896,38.11558002
7,141.6129172,497.7021201,100.5971924,32.79780793
8,166.419576,426.6789345,92.99217903,35.50531872
1,172.7017663,290.1874022,88.24954775,32.87124453
2,175.7105215,373.6262516,81.09126568,48.67856772
3,154.9844718,448.1315084,90.85246319,39.39496365
4,149.7506815,468.8219985,125.2454929,51.98377238
5,167.2143559,419.3401975,105.02592,33.00403353
6,167.8533957,525.687681,105.6094973,42.74035418
7,155.4734999,464.5495634,96.75036499,37.48320305
8,172.3294525,380.097421,90.70596038,46.40772398
1,151.4775089,414.7507352,112.9038318,30.4153488
2,194.3903556,478.1386799,89.78706701,41.04686004
3,172.0574325,501.140038,93.04085004,40.8124225
4,160.6546082,445.4707278,128.246092,30.33587805
5,187.3965426,471.5575192,77.17709782,39.01722798
6,177.301489,446.6314636,93.7754874,37.6176792
7,169.0145887,459.2739125,112.3747134,38.07658089
8,182.3916936,408.7564871,95.55491201,41.00793546
1,159.5653067,330.6887663,98.99700791,45.96569659
2,168.7535799,345.3876426,109.0343596,51.36437674
3,177.1641889,596.1484452,104.4927341,43.78215937
4,185.2613668,532.2864752,118.9041768,38.00543172
5,180.1344845,415.0177358,97.80856186,39.50231121
6,170.7917505,462.2548475,95.19840127,42.49583785
7,163.8723588,402.6600175,119.3481444,44.92607278
8,179.1196946,603.3128049,107.0511271,46.60404317
1,178.3852634,297.6465172,91.34049783,48.31602395
2,173.6907241,498.3635909,109.4928921,41.47654898
3,168.307817,478.9119428,87.64531553,44.77811454
4,172.6493319,499.6550564,127.5733191,29.21215716
5,138.8015464,453.2187355,111.5503136,45.61258558
6,168.0454286,457.529155,103.0985604,41.94745472
7,163.92255,478.6226828,100.2403843,34.38422405
8,188.2291691,416.0821637,105.0498015,35.93682185
1,156.8940192,386.766962,106.62009,31.78479686
2,169.6073903,443.6069502,105.4266191,48.37169158
3,195.0427554,511.8999458,103.0954435,50.41600697
4,163.4228653,514.2911654,134.9739267,38.10078591
5,189.7062144,522.0992749,79.29845841,40.55030452
6,193.4943415,343.0112812,92.54731486,34.95477682
7,185.1284164,442.9148089,95.57041451,36.11949012
8,188.000901,433.5739304,102.5563994,39.29255769
1,136.0267854,336.7189956,128.7210313,30.66913436
2,179.7572228,540.2900826,95.84129605,35.1210953
3,186.8757431,472.5164031,81.06421374,45.22829141
4,213.5217054,435.8654213,121.8742087,36.34149788
5,161.3455694,363.8383495,110.0118212,34.25757499
6,170.9394719,441.5070086,100.5244293,46.68137467
7,178.1595345,480.7435669,93.1943173,33.9678244
8,154.8583206,405.5800128,85.14614072,39.20705012
1,197.9187263,401.3230457,115.9026688,39.84494577
2,154.8744378,499.1345569,104.388315,51.20322829
3,154.9230082,499.3629747,88.12094186,42.23433515
4,180.2427855,416.9512903,107.0010421,36.38111197
5,168.9246459,474.4477836,96.76149191,46.61732744
6,159.5630137,478.7298937,99.54706408,34.86571773
7,172.2416342,422.2405459,89.37946246,31.16552745
8,142.7534108,434.1764888,91.42064429,36.38480352
1,175.1548343,302.9200054,100.4234134,37.9630418
2,147.1498009,400.6414781,87.84788502,43.29580786
3,184.0947243,428.5024583,81.83737058,40.03292067
4,167.6106656,411.4449285,126.829679,36.44592048
5,186.778527,389.1093352,88.91165276,36.64900595
6,161.116951,441.0222241,94.12849723,39.94214065
7,168.2878105,476.5998113,102.8987355,39.42493519
8,174.0986174,456.2491074,107.5891898,35.60809806
1,181.7964968,320.9157913,123.7583061,35.30780805
2,165.3847971,341.6316696,109.6088876,40.69329605
3,178.1730478,408.9971073,76.77249819,44.44598965
4,179.3511257,535.0059788,115.5358538,38.49880249
5,161.1926359,427.6281784,100.0855522,38.83933373
6,172.2829124,436.375673,101.9189517,39.26003774
7,155.9857542,434.4271764,85.37855401,33.52727433
8,160.8936719,374.2031391,93.94375697,39.66686574
1,158.4247574,296.6547432,97.99103609,33.45308403
2,169.0048178,421.208859,87.45116609,41.15450293
3,198.5229858,501.1707916,112.7995171,40.87339429
4,182.3587907,419.935529,128.4835476,35.65141638
5,146.0088442,445.9481758,104.3135878,38.05910727
6,163.5145771,487.4214798,103.191675,38.29203401
7,160.8968634,483.8982079,98.37942249,42.72171724
8,173.7168203,461.8574989,118.5327352,36.16511749
1,165.1083871,289.5746291,98.67151341,39.24201545
2,172.2065561,476.3036675,94.43378116,41.89945705
3,147.0875416,417.3550266,103.4244334,26.37344847
4,163.2664319,501.7523798,117.9081926,38.49453027
5,164.2340414,517.2081733,107.3441777,36.36143271
6,170.2429301,524.8843748,91.44664276,44.71817731
7,145.4777671,498.1625201,112.3064954,39.21759165
8,176.8767585,409.1655214,94.77361935,34.20515852
1,138.3292594,408.6396231,76.77962111,40.69266556
2,177.8719105,496.7554163,107.3018446,35.6627942
3,176.2113998,581.542197,93.90224086,40.00040292
4,164.9314953,497.4592994,122.2352457,35.13255872
5,175.3152648,462.8795742,108.6521541,42.57142727
6,172.6777718,411.8248383,95.68804293,41.98189507
7,172.3674994,420.4978437,98.58100479,37.84299859
8,182.1775035,447.2097795,110.8811145,44.23391151
1,194.9285071,513.5689031,97.91559753,41.95702296
2,185.4074604,443.875654,119.4142713,34.77054766
3,179.3406654,468.6432398,89.6726724,46.67794441
4,157.3787462,448.9151453,114.2918632,47.22766198
5,151.1718437,424.7992618,105.8753872,39.21235519
6,184.2956696,371.0400298,95.91568549,35.74182642
7,171.1142827,434.3040195,113.3169545,47.28813954
8,174.5322331,479.9081556,86.17673414,46.08618217
1,181.2265929,340.4214125,93.78608698,34.95499402
2,184.059662,464.8119316,96.45522598,35.53907299
3,184.1560172,421.385601,85.88504487,38.36097716
4,178.6009537,488.5515366,133.0852652,30.59248208
5,187.2080187,453.4294964,83.13513783,38.68623273
6,150.749252,436.0643322,99.11617508,42.85880293
7,184.7305451,431.8665903,98.32006514,34.85947472
8,156.1671934,457.3124127,90.57340379,42.278967
1,155.56486,318.6620216,90.45252322,34.63039092
2,147.5227001,413.4120124,108.8485759,42.96469917
3,173.8186443,486.8952671,102.4352996,44.08961865
4,162.7287574,402.911668,131.9855864,50.76187544
5,187.7794851,490.769602,79.09147753,38.52634228
6,195.726109,538.9843808,85.19512823,31.73919544
7,128.5561463,328.1358001,85.19821518,32.60721292
8,170.9172903,430.3687599,97.47999382,29.69330948
1,173.680716,390.9943681,95.42871354,38.73932767
2,166.7530474,485.2978041,90.65577621,31.62290924
3,185.5200639,447.4696096,108.7542721,43.67563478
4,179.5013206,365.5874069,118.7641958,35.62052093
5,179.2201841,433.2896541,105.3413626,41.94485132
6,152.70515,513.8055316,98.52760442,36.45767259
7,189.0625072,444.4638993,92.05498093,31.32782298
8,192.0411099,494.2669948,106.9544189,41.37497335
1,178.6404526,372.8383311,104.2585756,37.34164877
2,197.5218349,490.4760819,90.88814553,38.70792167
3,194.8972432,472.4910092,116.4771647,38.44940659
4,144.6006369,395.6734724,131.4810349,41.96246251
5,174.381481,404.897227,94.8423753,36.31620437
6,188.0227259,518.1134834,85.22236186,40.19613654
7,136.0333371,460.172563,117.3714862,34.19482491
8,174.1698936,466.9790523,112.5707347,39.84275258
1,155.1306151,376.7406656,98.62814173,39.68145621
2,164.4127085,403.3508114,99.80081044,38.02921388
3,156.079147,435.8186759,104.9439941,40.85172482
4,153.4054385,453.6327943,127.1398644,37.47908712
5,160.2747111,495.0270775,94.74825284,42.43306562
6,171.1996946,475.9883126,100.3271145,39.33567198
7,168.8661938,464.8079892,104.2256014,49.6242765
8,177.9583142,434.0853383,114.5152314,40.72958752
1,155.5275029,392.1344472,108.4504112,39.76376887
2,203.9008796,495.7498811,110.2849957,49.07458956
3,173.692781,351.1245639,103.8979656,53.30746351
4,178.0486152,409.8475509,152.0524074,42.0276093
5,192.3758057,478.4936014,95.07354496,38.18614126
6,179.640391,334.8874407,102.8630816,30.07865929
7,166.4857208,479.1785779,101.9391277,36.48268734
8,185.5650543,484.0560705,119.5902949,40.87335478
1,179.1642035,334.0436594,101.952219,38.01733143
2,173.7434306,399.7961655,85.82577902,41.34112259
3,161.18689,432.0862519,89.0807599,38.56337142
4,167.173314,430.2911808,115.3728345,40.86614587
5,173.6447992,385.3909318,95.12559158,44.63763136
6,185.5376606,498.1293284,96.01883215,51.81460244
7,162.7941558,390.7766077,93.43278074,39.88582595
8,142.8895549,424.712204,111.2458303,42.89239761
1,176.6563207,403.5486858,92.39861518,41.40316974
2,174.5450789,409.5662324,84.91246781,39.93193133
